"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JINDALSTEL","EQ","26-Sep-2019","        103.60","        104.50","        109.40","        104.00","        109.00","        108.80","        106.97","   19695491","          2106880608.85","      80629","    2171177","         11.02"
"JINDALSTEL","EQ","27-Sep-2019","        108.80","        107.80","        107.85","        102.00","        102.55","        102.85","        103.78","   20347735","          2111616705.55","      75707","    2230344","         10.96"
"JINDALSTEL","EQ","30-Sep-2019","        102.85","        102.00","        104.35","         98.60","        103.60","        103.55","        101.04","   21961633","          2219055704.75","      68968","    2411685","         10.98"
"JINDALSTEL","EQ","01-Oct-2019","        103.55","        104.00","        104.75","         93.40","         98.10","         97.45","         99.47","   24057345","          2392936493.35","      91146","    2857380","         11.88"
"JINDALSTEL","EQ","03-Oct-2019","         97.45","         95.50","         99.50","         94.50","         96.65","         95.90","         96.50","   18649281","          1799563732.55","      69631","     678227","          3.64"
"JINDALSTEL","EQ","04-Oct-2019","         95.90","         96.90","         97.90","         92.45","         93.30","         93.70","         95.56","   18291036","          1747967755.55","      64441","    1475074","          8.06"
"JINDALSTEL","EQ","07-Oct-2019","         93.70","         93.90","         96.30","         91.30","         93.45","         93.35","         93.72","   22709072","          2128213210.10","      74331","     899475","          3.96"
"JINDALSTEL","EQ","09-Oct-2019","         93.35","         93.35","         98.25","         91.90","         97.75","         97.60","         94.82","   24143941","          2289401724.20","      76986","    1723902","          7.14"
"JINDALSTEL","EQ","10-Oct-2019","         97.60","         96.90","         97.85","         94.60","         95.20","         95.65","         96.22","   17559085","          1689498020.05","      52467","    1087038","          6.19"
"JINDALSTEL","EQ","11-Oct-2019","         95.65","         96.65","        100.25","         95.25","         98.70","         97.45","         97.45","   26700762","          2601871476.45","      81205","    1109857","          4.16"
"JINDALSTEL","EQ","14-Oct-2019","         97.45","         99.55","        102.70","         98.75","         99.40","         99.50","        100.70","   21326087","          2147583742.15","      72153","    1474790","          6.92"
"JINDALSTEL","EQ","15-Oct-2019","         99.50","         99.55","        104.95","         96.25","        103.50","        103.10","        100.22","   33002841","          3307534559.25","     111288","    2304741","          6.98"
"JINDALSTEL","EQ","16-Oct-2019","        103.10","        103.50","        104.20","        101.25","        102.00","        102.40","        102.47","   15985718","          1638073312.65","      55995","     924956","          5.79"
"JINDALSTEL","EQ","17-Oct-2019","        102.40","        101.25","        105.90","         99.80","        105.65","        104.55","        102.10","   18532554","          1892143473.20","      56090","    2214456","         11.95"
"JINDALSTEL","EQ","18-Oct-2019","        104.55","        104.40","        108.40","        103.70","        107.00","        107.65","        106.76","   18095628","          1931848700.15","      64691","     992726","          5.49"
"JINDALSTEL","EQ","22-Oct-2019","        107.65","        106.00","        108.10","        102.55","        103.20","        103.40","        105.79","   20481332","          2166776386.45","      74444","    3496035","         17.07"
"JINDALSTEL","EQ","23-Oct-2019","        103.40","        103.20","        103.40","        100.35","        100.75","        101.20","        101.89","   19338850","          1970463896.05","      63661","    3228995","         16.70"
"JINDALSTEL","EQ","24-Oct-2019","        101.20","        101.50","        103.90","         99.05","        102.90","        102.80","        101.89","   24157758","          2461384086.95","      70219","    4217866","         17.46"
"JINDALSTEL","EQ","25-Oct-2019","        102.80","        102.65","        105.80","        101.75","        104.50","        104.85","        104.17","   17513992","          1824424408.40","      49201","    2320765","         13.25"
"JINDALSTEL","EQ","27-Oct-2019","        104.85","        105.95","        107.65","        105.00","        107.60","        107.20","        106.81","    2720903","           290616434.15","      11416","     713041","         26.21"
"JINDALSTEL","EQ","29-Oct-2019","        107.20","        107.40","        116.25","        106.65","        112.20","        112.65","        112.67","   25236074","          2843315127.00","      92862","    3620779","         14.35"
"JINDALSTEL","EQ","30-Oct-2019","        112.65","        112.90","        116.50","        111.15","        116.35","        115.20","        113.45","   17240594","          1955919623.90","      58093","    2055378","         11.92"
"JINDALSTEL","EQ","31-Oct-2019","        115.20","        117.00","        119.30","        113.85","        115.75","        116.25","        117.04","   24486750","          2865959690.65","      92498","    2526966","         10.32"
"JINDALSTEL","EQ","01-Nov-2019","        116.25","        116.00","        123.95","        116.00","        123.15","        123.35","        120.83","   30028955","          3628267171.40","     101979","    2827584","          9.42"
"JINDALSTEL","EQ","04-Nov-2019","        123.35","        125.25","        141.30","        125.25","        133.45","        137.20","        133.05","   67908658","          9035161239.10","     242812","    6305495","          9.29"
"JINDALSTEL","EQ","05-Nov-2019","        137.20","        138.95","        141.00","        132.80","        134.90","        134.05","        137.07","   43315239","          5937237510.45","     160779","    5046110","         11.65"
"JINDALSTEL","EQ","06-Nov-2019","        134.05","        130.00","        142.25","        128.75","        134.80","        134.70","        137.16","   54187219","          7432095053.50","     197450","    7624398","         14.07"
"JINDALSTEL","EQ","07-Nov-2019","        134.70","        136.60","        152.90","        135.35","        149.00","        148.60","        144.17","   63062505","          9091839517.05","     223386","    4356158","          6.91"
"JINDALSTEL","EQ","08-Nov-2019","        148.60","        146.20","        150.40","        143.95","        144.15","        144.55","        147.09","   29259836","          4303822925.85","     133444","    1721632","          5.88"
"JINDALSTEL","EQ","11-Nov-2019","        144.55","        145.30","        151.85","        144.20","        151.70","        150.75","        149.65","   28595171","          4279259288.10","     117079","    2354244","          8.23"
"JINDALSTEL","EQ","13-Nov-2019","        150.75","        151.70","        153.05","        140.80","        141.30","        142.15","        146.64","   31554355","          4627087934.45","     131687","    1984950","          6.29"
"JINDALSTEL","EQ","14-Nov-2019","        142.15","        142.05","        144.40","        138.60","        139.80","        139.65","        141.35","   18804406","          2658089440.95","      80084","    2512502","         13.36"
"JINDALSTEL","EQ","15-Nov-2019","        139.65","        141.20","        145.90","        139.80","        143.75","        143.55","        142.52","   16318423","          2325772318.55","      74359","    1385236","          8.49"
"JINDALSTEL","EQ","18-Nov-2019","        143.55","        144.40","        147.00","        142.25","        145.65","        145.45","        145.29","   16277768","          2365055206.65","      74395","     978581","          6.01"
"JINDALSTEL","EQ","19-Nov-2019","        145.45","        145.40","        146.00","        138.30","        139.05","        139.10","        141.62","   16029300","          2270110747.80","      63818","    2181087","         13.61"
"JINDALSTEL","EQ","20-Nov-2019","        139.10","        140.00","        143.60","        137.85","        139.30","        140.15","        141.00","   16071410","          2266116511.50","      64257","    1407712","          8.76"
"JINDALSTEL","EQ","21-Nov-2019","        140.15","        139.30","        140.50","        135.20","        136.30","        136.10","        138.02","   11728699","          1618807616.40","      45880","    1396343","         11.91"
"JINDALSTEL","EQ","22-Nov-2019","        136.10","        136.95","        145.70","        136.30","        143.40","        144.20","        141.44","   24439375","          3456737257.10","      94655","    3586981","         14.68"
"JINDALSTEL","EQ","25-Nov-2019","        144.20","        145.15","        155.80","        144.85","        153.65","        154.80","        151.77","   34249966","          5198013465.05","     155580","    4504910","         13.15"
"JINDALSTEL","EQ","26-Nov-2019","        154.80","        154.80","        157.65","        152.00","        156.95","        156.45","        155.02","   25014300","          3877607112.75","     118799","    3557806","         14.22"
"JINDALSTEL","EQ","27-Nov-2019","        156.45","        156.00","        160.00","        154.80","        159.55","        159.30","        157.64","   17185218","          2709049796.80","      77235","    1687412","          9.82"
"JINDALSTEL","EQ","28-Nov-2019","        159.30","        159.30","        166.40","        158.20","        164.40","        165.05","        162.90","   19601225","          3193017718.50","      87564","    1327860","          6.77"
"JINDALSTEL","EQ","29-Nov-2019","        165.05","        164.35","        164.75","        158.10","        160.25","        161.00","        161.40","   17469017","          2819445846.50","      73951","     950275","          5.44"
"JINDALSTEL","EQ","02-Dec-2019","        161.00","        161.60","        162.00","        158.25","        159.60","        159.45","        159.86","   10165969","          1625181562.30","      53472","     421288","          4.14"
"JINDALSTEL","EQ","03-Dec-2019","        159.45","        158.85","        158.85","        141.65","        148.35","        149.75","        148.16","   43638748","          6465366779.05","     220944","    5093503","         11.67"
"JINDALSTEL","EQ","04-Dec-2019","        149.75","        145.35","        156.50","        143.00","        153.50","        153.75","        149.85","   27151029","          4068574292.00","     125873","    1521449","          5.60"
"JINDALSTEL","EQ","05-Dec-2019","        153.75","        154.00","        154.45","        135.65","        137.80","        141.10","        146.33","   23327336","          3413489818.65","     105669","    3866907","         16.58"
"JINDALSTEL","EQ","06-Dec-2019","        141.10","        139.00","        145.80","        134.25","        138.80","        139.85","        140.46","   42183273","          5925071802.35","     224430","    3418373","          8.10"
"JINDALSTEL","EQ","09-Dec-2019","        139.85","        140.60","        145.00","        138.80","        141.65","        143.15","        142.42","   18777598","          2674397826.65","     106559","    1864867","          9.93"
"JINDALSTEL","EQ","10-Dec-2019","        143.15","        143.40","        145.30","        139.50","        142.25","        141.25","        142.71","   17656288","          2519746610.95","      79952","    2743097","         15.54"
"JINDALSTEL","EQ","11-Dec-2019","        141.25","        142.95","        145.40","        141.50","        144.55","        144.45","        143.38","   14479614","          2076043670.80","      63078","    2286887","         15.79"
"JINDALSTEL","EQ","12-Dec-2019","        144.45","        145.20","        146.40","        137.75","        139.20","        142.25","        144.26","   16119727","          2325365484.75","      78463","    1688132","         10.47"
"JINDALSTEL","EQ","13-Dec-2019","        142.25","        143.25","        149.25","        137.20","        138.45","        138.85","        142.56","   43391119","          6185833331.20","     181717","    4582920","         10.56"
"JINDALSTEL","EQ","16-Dec-2019","        138.85","        136.80","        139.90","        132.00","        136.90","        136.75","        136.39","   36141327","          4929259013.50","     168477","    2176552","          6.02"
"JINDALSTEL","EQ","17-Dec-2019","        136.75","        138.50","        147.75","        137.00","        146.70","        145.60","        144.08","   45830185","          6602995005.95","     185696","    3380154","          7.38"
