"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","13-Mar-2020","        287.45","        270.00","        332.10","        255.35","        329.20","        326.70","        301.74","   33842310","         10211421110.45","     270225","   11719040","         34.63"
"TATASTEEL","E1","16-Mar-2020","         35.10","         34.80","         35.00","         33.00","         33.25","         33.40","         33.92","     142595","             4836449.75","        656","      78337","         54.94"
"TATASTEEL","EQ","16-Mar-2020","        326.70","        304.00","        317.65","        287.10","        291.75","        289.60","        302.10","   23606452","          7131488009.80","     291120","    5593343","         23.69"
"TATASTEEL","E1","17-Mar-2020","         33.40","         33.60","         34.45","         33.00","         33.00","         33.35","         33.79","      64075","             2165139.00","        548","      32671","         50.99"
"TATASTEEL","EQ","17-Mar-2020","        289.60","        300.00","        307.65","        280.50","        282.00","        282.75","        294.47","   20654603","          6082202960.20","     241973","    2576109","         12.47"
"TATASTEEL","E1","18-Mar-2020","         33.35","         33.85","         34.00","         31.40","         32.00","         31.90","         32.13","     210396","             6760717.95","       1013","     151668","         72.09"
"TATASTEEL","EQ","18-Mar-2020","        282.75","        290.00","        293.15","        275.70","        282.00","        280.85","        281.66","   18772675","          5287435067.70","     193555","    4217265","         22.46"
"TATASTEEL","E1","19-Mar-2020","         31.90","         31.05","         32.35","         29.05","         31.75","         31.60","         30.76","     140388","             4317830.30","        814","      82839","         59.01"
"TATASTEEL","EQ","19-Mar-2020","        280.85","        268.95","        284.50","        260.50","        272.00","        271.85","        274.42","   18723257","          5138057805.80","     198240","    4010754","         21.42"
"TATASTEEL","E1","20-Mar-2020","         31.60","         32.00","         34.75","         30.65","         33.95","         33.70","         32.71","     192652","             6301523.15","       4169","      94352","         48.98"
"TATASTEEL","EQ","20-Mar-2020","        271.85","        279.70","        305.00","        274.15","        296.00","        297.75","        287.26","   17307882","          4971827314.15","     176547","    2621367","         15.15"
"TATASTEEL","E1","23-Mar-2020","         33.70","         30.40","         31.75","         30.35","         30.35","         30.35","         30.50","      66204","             2019187.20","        349","      60159","         90.87"
"TATASTEEL","EQ","23-Mar-2020","        297.75","        268.00","        278.00","        253.55","        272.05","        271.15","        264.63","   12100684","          3202196946.30","     149907","    4198002","         34.69"
"TATASTEEL","E1","24-Mar-2020","         30.35","         30.85","         31.50","         29.05","         29.50","         29.70","         29.80","      63342","             1887424.80","        415","      40429","         63.83"
"TATASTEEL","EQ","24-Mar-2020","        271.15","        277.05","        285.65","        258.60","        271.90","        271.90","        270.13","   12928877","          3492518886.05","     160998","    3122445","         24.15"
"TATASTEEL","E1","25-Mar-2020","         29.70","         29.05","         30.40","         29.00","         30.00","         30.15","         29.81","      79758","             2377487.65","        431","      58517","         73.37"
"TATASTEEL","EQ","25-Mar-2020","        271.90","        267.05","        295.00","        267.05","        288.95","        286.80","        280.08","    9442834","          2644775539.45","     140205","    1899479","         20.12"
"TATASTEEL","E1","26-Mar-2020","         30.15","         30.15","         31.90","         30.00","         30.80","         30.80","         30.95","     110097","             3407801.10","        489","      72421","         65.78"
"TATASTEEL","EQ","26-Mar-2020","        286.80","        290.00","        295.50","        280.10","        281.05","        284.45","        288.53","   11493837","          3316356966.80","     139566","    2377340","         20.68"
"TATASTEEL","E1","27-Mar-2020","         30.80","         31.50","         31.50","         29.00","         30.25","         29.90","         30.15","     139821","             4216103.40","        566","     100267","         71.71"
"TATASTEEL","EQ","27-Mar-2020","        284.45","        291.00","        295.25","        274.20","        276.00","        277.25","        282.47","   11184139","          3159161558.70","     123864","    2170827","         19.41"
"TATASTEEL","E1","30-Mar-2020","         29.90","         29.90","         30.00","         28.55","         29.05","         29.10","         29.16","      96156","             2804159.80","        408","      44370","         46.14"
"TATASTEEL","EQ","30-Mar-2020","        277.25","        267.00","        270.75","        250.85","        255.00","        254.05","        260.00","   15853761","          4122028384.35","     218642","    4884324","         30.81"
"TATASTEEL","E1","31-Mar-2020","         29.10","         29.80","         30.60","         29.45","         30.15","         29.65","         29.88","      78861","             2356303.55","        426","      58144","         73.73"
"TATASTEEL","EQ","31-Mar-2020","        254.05","        262.25","        272.45","        259.70","        270.00","        269.60","        266.48","   15787411","          4207057234.20","     185680","    2447570","         15.50"
"TATASTEEL","E1","01-Apr-2020","         29.65","         29.40","         30.30","         29.40","         30.15","         30.10","         29.94","      72467","             2169984.80","        264","      62463","         86.20"
"TATASTEEL","EQ","01-Apr-2020","        269.60","        266.00","        267.95","        258.10","        266.65","        266.35","        262.61","   11965031","          3142149954.15","     142931","    2597795","         21.71"
"TATASTEEL","E1","03-Apr-2020","         30.10","         29.10","         30.90","         29.10","         29.75","         29.60","         29.96","      50677","             1518505.85","        272","      35006","         69.08"
"TATASTEEL","EQ","03-Apr-2020","        266.35","        267.70","        268.90","        251.00","        254.35","        253.75","        255.68","   12528030","          3203160554.55","     174595","    2888719","         23.06"
