"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JSWSTEEL","EQ","08-May-2020","        172.20","        175.55","        176.60","        167.50","        167.70","        168.65","        172.75","    9045606","          1562660936.00","      68697","    2141856","         23.68"
"JSWSTEEL","EQ","11-May-2020","        168.65","        170.00","        176.40","        168.75","        174.20","        174.55","        174.18","    9199262","          1602337148.95","      62697","    2052217","         22.31"
"JSWSTEEL","EQ","12-May-2020","        174.55","        172.00","        179.60","        167.05","        178.50","        178.20","        172.82","   11889850","          2054759537.80","      75361","    1319688","         11.10"
"JSWSTEEL","EQ","13-May-2020","        178.20","        189.00","        189.00","        180.60","        182.05","        182.35","        183.46","   10377139","          1903781870.00","      69566","    2167670","         20.89"
"JSWSTEEL","EQ","14-May-2020","        182.35","        179.00","        180.40","        174.20","        175.20","        175.20","        177.22","    5808584","          1029399598.55","      35548","     692648","         11.92"
"JSWSTEEL","EQ","15-May-2020","        175.20","        176.90","        179.40","        173.25","        174.00","        174.30","        176.62","   11548870","          2039791439.25","      64161","    2746087","         23.78"
"JSWSTEEL","EQ","18-May-2020","        174.30","        175.80","        176.20","        162.10","        163.20","        163.25","        167.19","    8130435","          1359300764.75","      57320","    1158143","         14.24"
"JSWSTEEL","EQ","19-May-2020","        163.25","        167.00","        172.95","        165.90","        169.50","        169.30","        170.21","   11001274","          1872518031.75","      68717","    1347562","         12.25"
"JSWSTEEL","EQ","20-May-2020","        169.30","        169.30","        173.00","        168.30","        171.20","        171.05","        170.77","   10091863","          1723430893.00","      50806","    3593942","         35.61"
"JSWSTEEL","EQ","21-May-2020","        171.05","        172.00","        174.85","        168.95","        169.90","        169.90","        171.79","   11065823","          1900987809.90","      59783","    2164225","         19.56"
"JSWSTEEL","EQ","22-May-2020","        169.90","        168.40","        169.50","        163.50","        166.00","        166.15","        166.14","   10228048","          1699321328.35","      66107","    1819361","         17.79"
"JSWSTEEL","EQ","26-May-2020","        166.15","        168.00","        178.25","        168.00","        175.90","        176.25","        175.89","   30383793","          5344143742.70","     145114","    5922536","         19.49"
"JSWSTEEL","EQ","27-May-2020","        176.25","        176.05","        189.00","        174.15","        185.00","        184.80","        179.52","   20403834","          3662915450.00","     100767","    5928607","         29.06"
